timestamp,load_factor
2025-02-15 20:15:00,0.72792
2025-02-15 20:30:00,0.49353
2025-02-15 20:45:00,0.57815
2025-02-15 21:00:00,0.59035
2025-02-15 21:15:00,0.60377
2025-02-15 21:30:00,0.65155
2025-02-15 21:45:00,0.57447
2025-02-15 22:00:00,0.50035
2025-02-15 22:15:00,0.53269
2025-02-15 22:30:00,0.64518
2025-02-15 22:45:00,0.56423
2025-02-15 23:00:00,0.54176
2025-02-15 23:15:00,0.65548
2025-02-15 23:30:00,0.55568
2025-02-15 23:45:00,0.49304
2025-02-16 00:00:00,0.47245
2025-02-16 00:15:00,0.60217
2025-02-16 00:30:00,0.50018
2025-02-16 00:45:00,0.47438
2025-02-16 01:00:00,0.31420
2025-02-16 01:15:00,0.56851
2025-02-16 01:30:00,0.56842
2025-02-16 01:45:00,0.66118
2025-02-16 02:00:00,0.62762
2025-02-16 02:15:00,0.38377
2025-02-16 02:30:00,0.31773
2025-02-16 02:45:00,0.45547
2025-02-16 03:00:00,0.60227
2025-02-16 03:15:00,0.72213
2025-02-16 03:30:00,0.53780
2025-02-16 03:45:00,0.65166
2025-02-16 04:00:00,0.53400
2025-02-16 04:15:00,0.57212
2025-02-16 04:30:00,0.49886
2025-02-16 04:45:00,0.42118
2025-02-16 05:00:00,0.53590
2025-02-16 05:15:00,0.57390
2025-02-16 05:30:00,0.43699
2025-02-16 05:45:00,0.54335
2025-02-16 06:00:00,0.73066
2025-02-16 06:15:00,0.78683
2025-02-16 06:30:00,0.50718
2025-02-16 06:45:00,0.39000
2025-02-16 07:00:00,0.66811
2025-02-16 07:15:00,0.56428
2025-02-16 07:30:00,0.53859
2025-02-16 07:45:00,0.41177
2025-02-16 08:00:00,0.72842
2025-02-16 08:15:00,0.67252
2025-02-16 08:30:00,0.47777
2025-02-16 08:45:00,0.68509
2025-02-16 09:00:00,0.62162
2025-02-16 09:15:00,0.50716
2025-02-16 09:30:00,0.58671
2025-02-16 09:45:00,0.43946
2025-02-16 10:00:00,0.58121
2025-02-16 10:15:00,0.71311
2025-02-16 10:30:00,0.74150
2025-02-16 10:45:00,0.74871
2025-02-16 11:00:00,0.72519
2025-02-16 11:15:00,0.72174
2025-02-16 11:30:00,0.64412
2025-02-16 11:45:00,0.66532
2025-02-16 12:00:00,0.70530
2025-02-16 12:15:00,0.63258
2025-02-16 12:30:00,0.52633
2025-02-16 12:45:00,0.67782
2025-02-16 13:00:00,0.69012
2025-02-16 13:15:00,0.69626
2025-02-16 13:30:00,0.61862
2025-02-16 13:45:00,0.52451
2025-02-16 14:00:00,0.71169
2025-02-16 14:15:00,0.44734
2025-02-16 14:30:00,0.61122
2025-02-16 14:45:00,0.54884
2025-02-16 15:00:00,0.58403
2025-02-16 15:15:00,0.48300
2025-02-16 15:30:00,0.59903
2025-02-16 15:45:00,0.64638
2025-02-16 16:00:00,0.84093
2025-02-16 16:15:00,0.53170
2025-02-16 16:30:00,0.55192
2025-02-16 16:45:00,0.57354
2025-02-16 17:00:00,0.61271
2025-02-16 17:15:00,0.51132
2025-02-16 17:30:00,0.64546
2025-02-16 17:45:00,0.78792
2025-02-16 18:00:00,0.64201
2025-02-16 18:15:00,0.58156
2025-02-16 18:30:00,0.77994
2025-02-16 18:45:00,0.58341
2025-02-16 19:00:00,0.65477
2025-02-16 19:15:00,0.54885
2025-02-16 19:30:00,0.66268
2025-02-16 19:45:00,0.64035
2025-02-16 20:00:00,0.83725
2025-02-16 20:15:00,0.54085
2025-02-16 20:30:00,0.48277
2025-02-16 20:45:00,0.35975
2025-02-16 21:00:00,0.33732
2025-02-16 21:15:00,0.41761
2025-02-16 21:30:00,0.52277
2025-02-16 21:45:00,0.59522
2025-02-16 22:00:00,0.59804
2025-02-16 22:15:00,0.54743
2025-02-16 22:30:00,0.53178
2025-02-16 22:45:00,0.50902
2025-02-16 23:00:00,0.49335
2025-02-16 23:15:00,0.40127
2025-02-16 23:30:00,0.51355
2025-02-16 23:45:00,0.50236
2025-02-17 00:00:00,0.58179
2025-02-17 00:15:00,0.42222
2025-02-17 00:30:00,0.46787
2025-02-17 00:45:00,0.40951
2025-02-17 01:00:00,0.35670
2025-02-17 01:15:00,0.31070
2025-02-17 01:30:00,0.55145
2025-02-17 01:45:00,0.53542
2025-02-17 02:00:00,0.34289
2025-02-17 02:15:00,0.38644
2025-02-17 02:30:00,0.38435
2025-02-17 02:45:00,0.51621
2025-02-17 03:00:00,0.46183
2025-02-17 03:15:00,0.45993
2025-02-17 03:30:00,0.49446
2025-02-17 03:45:00,0.70628
2025-02-17 04:00:00,0.57843
2025-02-17 04:15:00,0.58033
2025-02-17 04:30:00,0.67749
2025-02-17 04:45:00,0.57835
2025-02-17 05:00:00,0.54648
2025-02-17 05:15:00,0.37942
2025-02-17 05:30:00,0.39015
2025-02-17 05:45:00,0.87179
2025-02-17 06:00:00,0.59534
2025-02-17 06:15:00,0.49091
2025-02-17 06:30:00,0.43746
2025-02-17 06:45:00,0.65500
2025-02-17 07:00:00,0.56384
2025-02-17 07:15:00,0.57780
2025-02-17 07:30:00,0.53441
2025-02-17 07:45:00,0.61091
2025-02-17 08:00:00,0.64787
2025-02-17 08:15:00,0.69174
2025-02-17 08:30:00,0.50119
2025-02-17 08:45:00,0.69232
2025-02-17 09:00:00,0.90096
2025-02-17 09:15:00,0.59551
2025-02-17 09:30:00,0.55621
2025-02-17 09:45:00,0.72749
2025-02-17 10:00:00,0.68668
2025-02-17 10:15:00,0.74142
2025-02-17 10:30:00,0.82160
2025-02-17 10:45:00,0.57591
2025-02-17 11:00:00,0.63013
2025-02-17 11:15:00,0.74463
2025-02-17 11:30:00,0.72160
2025-02-17 11:45:00,0.66473
2025-02-17 12:00:00,0.71032
2025-02-17 12:15:00,0.80847
2025-02-17 12:30:00,0.80178
2025-02-17 12:45:00,0.88779
2025-02-17 13:00:00,0.83079
2025-02-17 13:15:00,0.70294
2025-02-17 13:30:00,0.57709
2025-02-17 13:45:00,0.78127
2025-02-17 14:00:00,0.78001
2025-02-17 14:15:00,0.70085
2025-02-17 14:30:00,0.61986
2025-02-17 14:45:00,0.66620
2025-02-17 15:00:00,0.59414
2025-02-17 15:15:00,0.59969
2025-02-17 15:30:00,0.72632
2025-02-17 15:45:00,0.60767
2025-02-17 16:00:00,0.59523
2025-02-17 16:15:00,0.77219
2025-02-17 16:30:00,0.69790
2025-02-17 16:45:00,0.84101
2025-02-17 17:00:00,0.72212
2025-02-17 17:15:00,0.59327
2025-02-17 17:30:00,0.70356
2025-02-17 17:45:00,0.67248
2025-02-17 18:00:00,0.68753
2025-02-17 18:15:00,0.76295
2025-02-17 18:30:00,0.80628
2025-02-17 18:45:00,0.92729
2025-02-17 19:00:00,0.85412
2025-02-17 19:15:00,0.59680
2025-02-17 19:30:00,0.50400
2025-02-17 19:45:00,0.66040
2025-02-17 20:00:00,0.51693
2025-02-17 20:15:00,0.43578
2025-02-17 20:30:00,0.48302
2025-02-17 20:45:00,0.50122
2025-02-17 21:00:00,0.57599
2025-02-17 21:15:00,0.58382
2025-02-17 21:30:00,0.44145
2025-02-17 21:45:00,0.60035
2025-02-17 22:00:00,0.39366
2025-02-17 22:15:00,0.57441
2025-02-17 22:30:00,0.45701
2025-02-17 22:45:00,0.56151
2025-02-17 23:00:00,0.42040
2025-02-17 23:15:00,0.49822
2025-02-17 23:30:00,0.22815
2025-02-17 23:45:00,0.40442
2025-02-18 00:00:00,0.48950
2025-02-18 00:15:00,0.47840
2025-02-18 00:30:00,0.73217
2025-02-18 00:45:00,0.60071
2025-02-18 01:00:00,0.47262
2025-02-18 01:15:00,0.56253
2025-02-18 01:30:00,0.68298
2025-02-18 01:45:00,0.50643
2025-02-18 02:00:00,0.35916
2025-02-18 02:15:00,0.50494
2025-02-18 02:30:00,0.50341
2025-02-18 02:45:00,0.54276
2025-02-18 03:00:00,0.56776
2025-02-18 03:15:00,0.45695
2025-02-18 03:30:00,0.31569
2025-02-18 03:45:00,0.65506
2025-02-18 04:00:00,0.46055
2025-02-18 04:15:00,0.48474
2025-02-18 04:30:00,0.57387
2025-02-18 04:45:00,0.46350
2025-02-18 05:00:00,0.50478
2025-02-18 05:15:00,0.58131
2025-02-18 05:30:00,0.40020
2025-02-18 05:45:00,0.55020
2025-02-18 06:00:00,0.49048
2025-02-18 06:15:00,0.61841
2025-02-18 06:30:00,0.48340
2025-02-18 06:45:00,0.44220
2025-02-18 07:00:00,0.56335
2025-02-18 07:15:00,0.56967
2025-02-18 07:30:00,0.69826
2025-02-18 07:45:00,0.46461
2025-02-18 08:00:00,0.63654
2025-02-18 08:15:00,0.67589
2025-02-18 08:30:00,0.57136
2025-02-18 08:45:00,0.53659
2025-02-18 09:00:00,0.64912
2025-02-18 09:15:00,0.64135
2025-02-18 09:30:00,0.73180
2025-02-18 09:45:00,0.55196
2025-02-18 10:00:00,0.77720
2025-02-18 10:15:00,0.64024
2025-02-18 10:30:00,0.71064
2025-02-18 10:45:00,0.80034
2025-02-18 11:00:00,0.67754
2025-02-18 11:15:00,0.64931
2025-02-18 11:30:00,0.52060
2025-02-18 11:45:00,0.69365
2025-02-18 12:00:00,0.72877
2025-02-18 12:15:00,0.59620
2025-02-18 12:30:00,0.69971
2025-02-18 12:45:00,0.84382
2025-02-18 13:00:00,0.89652
2025-02-18 13:15:00,0.82454
2025-02-18 13:30:00,0.77433
2025-02-18 13:45:00,0.62279
2025-02-18 14:00:00,0.59123
2025-02-18 14:15:00,0.74558
2025-02-18 14:30:00,0.78389
2025-02-18 14:45:00,0.80054
2025-02-18 15:00:00,0.74158
2025-02-18 15:15:00,0.55344
2025-02-18 15:30:00,0.58319
2025-02-18 15:45:00,0.57978
2025-02-18 16:00:00,0.67985
2025-02-18 16:15:00,0.67456
2025-02-18 16:30:00,0.66004
2025-02-18 16:45:00,0.78635
2025-02-18 17:00:00,0.89742
2025-02-18 17:15:00,0.82833
2025-02-18 17:30:00,0.66009
2025-02-18 17:45:00,0.68179
2025-02-18 18:00:00,0.73375
2025-02-18 18:15:00,0.44714
2025-02-18 18:30:00,0.56652
2025-02-18 18:45:00,0.52241
2025-02-18 19:00:00,0.42765
2025-02-18 19:15:00,0.59857
2025-02-18 19:30:00,0.56608
2025-02-18 19:45:00,0.86220
2025-02-18 20:00:00,0.66977
2025-02-18 20:15:00,0.82432
2025-02-18 20:30:00,0.89597
2025-02-18 20:45:00,0.60173
2025-02-18 21:00:00,0.53280
2025-02-18 21:15:00,0.62417
2025-02-18 21:30:00,0.62969
2025-02-18 21:45:00,0.42866
2025-02-18 22:00:00,0.53742
2025-02-18 22:15:00,0.57295
2025-02-18 22:30:00,0.72621
2025-02-18 22:45:00,0.62111
2025-02-18 23:00:00,0.57391
2025-02-18 23:15:00,0.47860
2025-02-18 23:30:00,0.36336
2025-02-18 23:45:00,0.61448
2025-02-19 00:00:00,0.38248
2025-02-19 00:15:00,0.54895
2025-02-19 00:30:00,0.43790
2025-02-19 00:45:00,0.41245
2025-02-19 01:00:00,0.45818
2025-02-19 01:15:00,0.58209
2025-02-19 01:30:00,0.70948
2025-02-19 01:45:00,0.54224
2025-02-19 02:00:00,0.40429
2025-02-19 02:15:00,0.51745
2025-02-19 02:30:00,0.65009
2025-02-19 02:45:00,0.51673
2025-02-19 03:00:00,0.44423
2025-02-19 03:15:00,0.42206
2025-02-19 03:30:00,0.42283
2025-02-19 03:45:00,0.33296
2025-02-19 04:00:00,0.41291
2025-02-19 04:15:00,0.65145
2025-02-19 04:30:00,0.42711
2025-02-19 04:45:00,0.54873
2025-02-19 05:00:00,0.51680
2025-02-19 05:15:00,0.57093
2025-02-19 05:30:00,0.68762
2025-02-19 05:45:00,0.59537
2025-02-19 06:00:00,0.73615
2025-02-19 06:15:00,0.61697
2025-02-19 06:30:00,0.75100
2025-02-19 06:45:00,0.52266
2025-02-19 07:00:00,0.65600
2025-02-19 07:15:00,0.65750
2025-02-19 07:30:00,0.68162
2025-02-19 07:45:00,0.47968
2025-02-19 08:00:00,0.68021
2025-02-19 08:15:00,0.60350
2025-02-19 08:30:00,0.61875
2025-02-19 08:45:00,0.61413
2025-02-19 09:00:00,0.70011
2025-02-19 09:15:00,0.69953
2025-02-19 09:30:00,0.58457
2025-02-19 09:45:00,0.60788
2025-02-19 10:00:00,0.60038
2025-02-19 10:15:00,0.70704
2025-02-19 10:30:00,0.61696
2025-02-19 10:45:00,0.61307
2025-02-19 11:00:00,0.64332
2025-02-19 11:15:00,0.65888
2025-02-19 11:30:00,0.72714
2025-02-19 11:45:00,0.76697
2025-02-19 12:00:00,0.61759
2025-02-19 12:15:00,0.76272
2025-02-19 12:30:00,0.76873
2025-02-19 12:45:00,0.69122
2025-02-19 13:00:00,0.51868
2025-02-19 13:15:00,0.64629
2025-02-19 13:30:00,0.65178
2025-02-19 13:45:00,0.85773
2025-02-19 14:00:00,0.59098
2025-02-19 14:15:00,0.65150
2025-02-19 14:30:00,0.69038
2025-02-19 14:45:00,0.80578
2025-02-19 15:00:00,0.70927
2025-02-19 15:15:00,0.80960
2025-02-19 15:30:00,0.68582
2025-02-19 15:45:00,0.66973
2025-02-19 16:00:00,0.86376
2025-02-19 16:15:00,0.56574
2025-02-19 16:30:00,0.58190
2025-02-19 16:45:00,0.42470
2025-02-19 17:00:00,0.61513
2025-02-19 17:15:00,0.74226
2025-02-19 17:30:00,0.80590
2025-02-19 17:45:00,0.65370
2025-02-19 18:00:00,0.52036
2025-02-19 18:15:00,0.55021
2025-02-19 18:30:00,0.46050
2025-02-19 18:45:00,0.52310
2025-02-19 19:00:00,0.73323
2025-02-19 19:15:00,0.59402
2025-02-19 19:30:00,0.57718
2025-02-19 19:45:00,0.58919
2025-02-19 20:00:00,0.67609
2025-02-19 20:15:00,0.59427
2025-02-19 20:30:00,0.63157
2025-02-19 20:45:00,0.61207
2025-02-19 21:00:00,0.59428
2025-02-19 21:15:00,0.73332
2025-02-19 21:30:00,0.77730
2025-02-19 21:45:00,0.59049
2025-02-19 22:00:00,0.50167
2025-02-19 22:15:00,0.46997
2025-02-19 22:30:00,0.35953
2025-02-19 22:45:00,0.50533
2025-02-19 23:00:00,0.36827
2025-02-19 23:15:00,0.47258
2025-02-19 23:30:00,0.50778
2025-02-19 23:45:00,0.49257
2025-02-20 00:00:00,0.46155
2025-02-20 00:15:00,0.53333
2025-02-20 00:30:00,0.52877
2025-02-20 00:45:00,0.57294
2025-02-20 01:00:00,0.58004
2025-02-20 01:15:00,0.64686
2025-02-20 01:30:00,0.52642
2025-02-20 01:45:00,0.53176
2025-02-20 02:00:00,0.36799
2025-02-20 02:15:00,0.54178
2025-02-20 02:30:00,0.45913
2025-02-20 02:45:00,0.48453
2025-02-20 03:00:00,0.51244
2025-02-20 03:15:00,0.75344
2025-02-20 03:30:00,0.59557
2025-02-20 03:45:00,0.57247
2025-02-20 04:00:00,0.45909
2025-02-20 04:15:00,0.52379
2025-02-20 04:30:00,0.46744
2025-02-20 04:45:00,0.47341
2025-02-20 05:00:00,0.46395
2025-02-20 05:15:00,0.42748
2025-02-20 05:30:00,0.57753
2025-02-20 05:45:00,0.70449
2025-02-20 06:00:00,0.40510
2025-02-20 06:15:00,0.57010
2025-02-20 06:30:00,0.51106
2025-02-20 06:45:00,0.57905
2025-02-20 07:00:00,0.56980
2025-02-20 07:15:00,0.65712
2025-02-20 07:30:00,0.66691
2025-02-20 07:45:00,0.61471
2025-02-20 08:00:00,0.63075
2025-02-20 08:15:00,0.72656
2025-02-20 08:30:00,0.72407
2025-02-20 08:45:00,0.69824
2025-02-20 09:00:00,0.50206
2025-02-20 09:15:00,0.60029
2025-02-20 09:30:00,0.60273
2025-02-20 09:45:00,0.69573
2025-02-20 10:00:00,0.63809
2025-02-20 10:15:00,0.61810
2025-02-20 10:30:00,0.48926
2025-02-20 10:45:00,0.72096
2025-02-20 11:00:00,0.66158
2025-02-20 11:15:00,0.64340
2025-02-20 11:30:00,0.62935
2025-02-20 11:45:00,0.67880
2025-02-20 12:00:00,0.65809
2025-02-20 12:15:00,0.67281
2025-02-20 12:30:00,0.73504
2025-02-20 12:45:00,0.58787
2025-02-20 13:00:00,0.71089
2025-02-20 13:15:00,0.67148
2025-02-20 13:30:00,0.58004
2025-02-20 13:45:00,0.67160
2025-02-20 14:00:00,0.57380
2025-02-20 14:15:00,0.55752
2025-02-20 14:30:00,0.71060
2025-02-20 14:45:00,0.81131
2025-02-20 15:00:00,0.66715
2025-02-20 15:15:00,0.64197
2025-02-20 15:30:00,0.69277
2025-02-20 15:45:00,0.64903
2025-02-20 16:00:00,0.71035
2025-02-20 16:15:00,0.62717
2025-02-20 16:30:00,0.59116
2025-02-20 16:45:00,0.59231
2025-02-20 17:00:00,0.77242
2025-02-20 17:15:00,0.73266
2025-02-20 17:30:00,0.72925
2025-02-20 17:45:00,0.84320
2025-02-20 18:00:00,0.63786
2025-02-20 18:15:00,0.69898
2025-02-20 18:30:00,0.69989
2025-02-20 18:45:00,0.39926
2025-02-20 19:00:00,0.65701
2025-02-20 19:15:00,0.50204
2025-02-20 19:30:00,0.53917
2025-02-20 19:45:00,0.46150
2025-02-20 20:00:00,0.61043
2025-02-20 20:15:00,0.66669
2025-02-20 20:30:00,0.64201
2025-02-20 20:45:00,0.50912
2025-02-20 21:00:00,0.48838
2025-02-20 21:15:00,0.57465
2025-02-20 21:30:00,0.57306
2025-02-20 21:45:00,0.59906
2025-02-20 22:00:00,0.53435
2025-02-20 22:15:00,0.55038
2025-02-20 22:30:00,0.49736
2025-02-20 22:45:00,0.45211
2025-02-20 23:00:00,0.53474
2025-02-20 23:15:00,0.47871
2025-02-20 23:30:00,0.67393
2025-02-20 23:45:00,0.62575
2025-02-21 00:00:00,0.38043
2025-02-21 00:15:00,0.48923
2025-02-21 00:30:00,0.57392
2025-02-21 00:45:00,0.70006
2025-02-21 01:00:00,0.54555
2025-02-21 01:15:00,0.59671
2025-02-21 01:30:00,0.53918
2025-02-21 01:45:00,0.39270
2025-02-21 02:00:00,0.31525
2025-02-21 02:15:00,0.41567
2025-02-21 02:30:00,0.55226
2025-02-21 02:45:00,0.58537
2025-02-21 03:00:00,0.62229
2025-02-21 03:15:00,0.52954
2025-02-21 03:30:00,0.35016
2025-02-21 03:45:00,0.49520
2025-02-21 04:00:00,0.29160
2025-02-21 04:15:00,0.50503
2025-02-21 04:30:00,0.67675
2025-02-21 04:45:00,0.63871
2025-02-21 05:00:00,0.50477
2025-02-21 05:15:00,0.53776
2025-02-21 05:30:00,0.56495
2025-02-21 05:45:00,0.58541
2025-02-21 06:00:00,0.60683
2025-02-21 06:15:00,0.59617
2025-02-21 06:30:00,0.62350
2025-02-21 06:45:00,0.59981
2025-02-21 07:00:00,0.46743
2025-02-21 07:15:00,0.42015
2025-02-21 07:30:00,0.57508
2025-02-21 07:45:00,0.69866
2025-02-21 08:00:00,0.54294
2025-02-21 08:15:00,0.56136
2025-02-21 08:30:00,0.48928
2025-02-21 08:45:00,0.61401
2025-02-21 09:00:00,0.58802
2025-02-21 09:15:00,0.48896
2025-02-21 09:30:00,0.59021
2025-02-21 09:45:00,0.58285
2025-02-21 10:00:00,0.60512
2025-02-21 10:15:00,0.68002
2025-02-21 10:30:00,0.64714
2025-02-21 10:45:00,0.65562
2025-02-21 11:00:00,0.47714
2025-02-21 11:15:00,0.75023
2025-02-21 11:30:00,0.78778
2025-02-21 11:45:00,0.79638
2025-02-21 12:00:00,0.70620
2025-02-21 12:15:00,0.43134
2025-02-21 12:30:00,0.68907
2025-02-21 12:45:00,0.71674
2025-02-21 13:00:00,0.81090
2025-02-21 13:15:00,0.71888
2025-02-21 13:30:00,0.75868
2025-02-21 13:45:00,0.76539
2025-02-21 14:00:00,0.70146
2025-02-21 14:15:00,0.74787
2025-02-21 14:30:00,0.76996
2025-02-21 14:45:00,0.78287
2025-02-21 15:00:00,0.52933
2025-02-21 15:15:00,0.59697
2025-02-21 15:30:00,0.64198
2025-02-21 15:45:00,0.67893
2025-02-21 16:00:00,0.78836
2025-02-21 16:15:00,0.52047
2025-02-21 16:30:00,0.61997
2025-02-21 16:45:00,0.61064
2025-02-21 17:00:00,0.64954
2025-02-21 17:15:00,0.69406
2025-02-21 17:30:00,0.75538
2025-02-21 17:45:00,0.75499
2025-02-21 18:00:00,0.49225
2025-02-21 18:15:00,0.57802
2025-02-21 18:30:00,0.61152
2025-02-21 18:45:00,0.59358
2025-02-21 19:00:00,0.56847
2025-02-21 19:15:00,0.68476
2025-02-21 19:30:00,0.50586
2025-02-21 19:45:00,0.62105
2025-02-21 20:00:00,0.59003
2025-02-21 20:15:00,0.54786
2025-02-21 20:30:00,0.34449
2025-02-21 20:45:00,0.51171
2025-02-21 21:00:00,0.55987
2025-02-21 21:15:00,0.70707
2025-02-21 21:30:00,0.72032
2025-02-21 21:45:00,0.57754
2025-02-21 22:00:00,0.63381
2025-02-21 22:15:00,0.77666
2025-02-21 22:30:00,0.39743
2025-02-21 22:45:00,0.48095
2025-02-21 23:00:00,0.54831
2025-02-21 23:15:00,0.68898
2025-02-21 23:30:00,0.54349
2025-02-21 23:45:00,0.51523
2025-02-22 00:00:00,0.46719
2025-02-22 00:15:00,0.56570
2025-02-22 00:30:00,0.65702
2025-02-22 00:45:00,0.54061
2025-02-22 01:00:00,0.51188
2025-02-22 01:15:00,0.56642
2025-02-22 01:30:00,0.44409
2025-02-22 01:45:00,0.39945
2025-02-22 02:00:00,0.37348
2025-02-22 02:15:00,0.63711
2025-02-22 02:30:00,0.57200
2025-02-22 02:45:00,0.60061
2025-02-22 03:00:00,0.66213
2025-02-22 03:15:00,0.55087
2025-02-22 03:30:00,0.55433
2025-02-22 03:45:00,0.52559
2025-02-22 04:00:00,0.38954
2025-02-22 04:15:00,0.50984
2025-02-22 04:30:00,0.48447
2025-02-22 04:45:00,0.50122
2025-02-22 05:00:00,0.65808
2025-02-22 05:15:00,0.53351
2025-02-22 05:30:00,0.77030
2025-02-22 05:45:00,0.71951
2025-02-22 06:00:00,0.69953
2025-02-22 06:15:00,0.72760
2025-02-22 06:30:00,0.48205
2025-02-22 06:45:00,0.50352
2025-02-22 07:00:00,0.54436
2025-02-22 07:15:00,0.50555
2025-02-22 07:30:00,0.46266
2025-02-22 07:45:00,0.50502
2025-02-22 08:00:00,0.65596
2025-02-22 08:15:00,0.69724
2025-02-22 08:30:00,0.66172
2025-02-22 08:45:00,0.65464
2025-02-22 09:00:00,0.71141
2025-02-22 09:15:00,0.58139
2025-02-22 09:30:00,0.62885
2025-02-22 09:45:00,0.65966
2025-02-22 10:00:00,0.78977
2025-02-22 10:15:00,0.74505
2025-02-22 10:30:00,0.78767
2025-02-22 10:45:00,0.88295
2025-02-22 11:00:00,0.68542
2025-02-22 11:15:00,0.70788
2025-02-22 11:30:00,0.83795
2025-02-22 11:45:00,0.54248
2025-02-22 12:00:00,0.57569
2025-02-22 12:15:00,0.84506
2025-02-22 12:30:00,0.93825
2025-02-22 12:45:00,0.75996
2025-02-22 13:00:00,0.81415
2025-02-22 13:15:00,0.69056
2025-02-22 13:30:00,0.56177
2025-02-22 13:45:00,0.63765
2025-02-22 14:00:00,0.67647
2025-02-22 14:15:00,0.75447
2025-02-22 14:30:00,0.70197
2025-02-22 14:45:00,0.82020
2025-02-22 15:00:00,0.64026
2025-02-22 15:15:00,0.59815
2025-02-22 15:30:00,0.67204
2025-02-22 15:45:00,0.64059
2025-02-22 16:00:00,0.61965
2025-02-22 16:15:00,0.84709
2025-02-22 16:30:00,0.64164
2025-02-22 16:45:00,0.72173
2025-02-22 17:00:00,0.65910
2025-02-22 17:15:00,0.57676
2025-02-22 17:30:00,0.53647
2025-02-22 17:45:00,0.65480
2025-02-22 18:00:00,0.62824
2025-02-22 18:15:00,0.75778
2025-02-22 18:30:00,0.69486
2025-02-22 18:45:00,0.42819
2025-02-22 19:00:00,0.69379
2025-02-22 19:15:00,0.74893
2025-02-22 19:30:00,0.93241
2025-02-22 19:45:00,0.68716
2025-02-22 20:00:00,0.61354
2025-02-22 20:15:00,0.41584
2025-02-22 20:30:00,0.45571
2025-02-22 20:45:00,0.57366
2025-02-22 21:00:00,0.58148
2025-02-22 21:15:00,0.54256
2025-02-22 21:30:00,0.67264
2025-02-22 21:45:00,0.58023
2025-02-22 22:00:00,0.54587
2025-02-22 22:15:00,0.56608
2025-02-22 22:30:00,0.51074
2025-02-22 22:45:00,0.50202
2025-02-22 23:00:00,0.47912
2025-02-22 23:15:00,0.44085
2025-02-22 23:30:00,0.59293
2025-02-22 23:45:00,0.63227
2025-02-23 00:00:00,0.45059
2025-02-23 00:15:00,0.50607
2025-02-23 00:30:00,0.46837
2025-02-23 00:45:00,0.67301
2025-02-23 01:00:00,0.56387
2025-02-23 01:15:00,0.57286
2025-02-23 01:30:00,0.62270
2025-02-23 01:45:00,0.68368
2025-02-23 02:00:00,0.54484
2025-02-23 02:15:00,0.53383
2025-02-23 02:30:00,0.44872
2025-02-23 02:45:00,0.51961
2025-02-23 03:00:00,0.58707
2025-02-23 03:15:00,0.71600
2025-02-23 03:30:00,0.62002
2025-02-23 03:45:00,0.54246
2025-02-23 04:00:00,0.38455
2025-02-23 04:15:00,0.47797
2025-02-23 04:30:00,0.65340
2025-02-23 04:45:00,0.44349
2025-02-23 05:00:00,0.46621
2025-02-23 05:15:00,0.60425
2025-02-23 05:30:00,0.43318
2025-02-23 05:45:00,0.59344
2025-02-23 06:00:00,0.67852
2025-02-23 06:15:00,0.74223
2025-02-23 06:30:00,0.68207
2025-02-23 06:45:00,0.67463
2025-02-23 07:00:00,0.86322
2025-02-23 07:15:00,0.80793
2025-02-23 07:30:00,0.68720
2025-02-23 07:45:00,0.67822
2025-02-23 08:00:00,0.52771
2025-02-23 08:15:00,0.82727
2025-02-23 08:30:00,0.62646
2025-02-23 08:45:00,0.64620
2025-02-23 09:00:00,0.78528
2025-02-23 09:15:00,0.70202
2025-02-23 09:30:00,0.82604
2025-02-23 09:45:00,0.62661
2025-02-23 10:00:00,0.83701
2025-02-23 10:15:00,0.75611
2025-02-23 10:30:00,0.77526
2025-02-23 10:45:00,0.66097
2025-02-23 11:00:00,0.84991
2025-02-23 11:15:00,0.93692
2025-02-23 11:30:00,0.55385
2025-02-23 11:45:00,0.70570
2025-02-23 12:00:00,0.79995
2025-02-23 12:15:00,0.75670
2025-02-23 12:30:00,0.63788
2025-02-23 12:45:00,0.71843
2025-02-23 13:00:00,0.76073
2025-02-23 13:15:00,0.58077
2025-02-23 13:30:00,0.67968
2025-02-23 13:45:00,0.69403
2025-02-23 14:00:00,0.62701
2025-02-23 14:15:00,0.62360
2025-02-23 14:30:00,0.68527
2025-02-23 14:45:00,0.85809
2025-02-23 15:00:00,0.69957
2025-02-23 15:15:00,0.46069
2025-02-23 15:30:00,0.60343
2025-02-23 15:45:00,0.62306
2025-02-23 16:00:00,0.76984
2025-02-23 16:15:00,0.64868
2025-02-23 16:30:00,0.73159
2025-02-23 16:45:00,0.81049
2025-02-23 17:00:00,0.68303
2025-02-23 17:15:00,0.60988
2025-02-23 17:30:00,0.75400
2025-02-23 17:45:00,0.60880
2025-02-23 18:00:00,0.64749
2025-02-23 18:15:00,0.52332
2025-02-23 18:30:00,0.40615
2025-02-23 18:45:00,0.67041
2025-02-23 19:00:00,0.56336
2025-02-23 19:15:00,0.48450
2025-02-23 19:30:00,0.70338
2025-02-23 19:45:00,0.58229
2025-02-23 20:00:00,0.63632
2025-02-23 20:15:00,0.84189
2025-02-23 20:30:00,0.67751
2025-02-23 20:45:00,0.69552
2025-02-23 21:00:00,0.44264
2025-02-23 21:15:00,0.44614
2025-02-23 21:30:00,0.53989
2025-02-23 21:45:00,0.40873
2025-02-23 22:00:00,0.46834
2025-02-23 22:15:00,0.51744
